id;zone1_id;zone2_id;euclidean_distance
55844;19;44;59.0
55845;19;45;62.0
55846;19;46;63.0
55847;19;47;61.0
55848;19;48;54.0
55849;19;49;45.0
55850;19;50;42.0
55851;19;51;30.0
55852;19;52;19.0
55853;19;53;11.0
55854;19;54;10.0
55855;19;55;7.0
55856;19;56;14.0
55857;19;57;20.0
55858;19;58;30.0
55859;19;59;44.0
55860;19;60;38.0
55861;19;61;45.0
55862;19;62;43.0
55863;19;63;48.0
55864;19;64;34.0
55865;19;65;13.0
55866;19;66;26.0
55867;19;67;76.0
55868;19;68;66.0
55869;19;69;51.0
55870;20;1;100.0
55871;20;2;89.0
55872;20;3;80.0
55873;20;4;67.0
55874;20;5;51.0
55875;20;6;44.0
55876;20;7;40.0
55877;20;8;41.0
55878;20;9;42.0
55879;20;10;41.0
55880;20;11;45.0
55881;20;12;35.0
55882;20;13;31.0
55883;20;14;9.0
55884;20;15;12.0
55885;20;16;10.0
55886;20;17;23.0
55887;20;18;24.0
55888;20;19;64.0
55889;20;21;35.0
55890;20;22;96.0
55891;20;23;99.0
55892;20;24;91.0
55893;20;25;92.0
55894;20;26;103.0
55895;20;27;97.0
55896;20;28;86.0
55897;20;29;78.0
55898;20;30;70.0
55899;20;31;64.0
55900;20;32;60.0
55901;20;33;43.0
55902;20;34;21.0
55903;20;35;52.0
55904;20;36;75.0
55905;20;37;21.0
55906;20;38;11.0
55907;20;39;32.0
55908;20;40;44.0
55909;20;41;44.0
55910;20;42;51.0
55911;20;43;62.0
55912;20;44;51.0
55913;20;45;42.0
55914;20;46;34.0
55915;20;47;29.0
55916;20;48;27.0
55917;20;49;25.0
55918;20;50;38.0
55919;20;51;43.0
55920;20;52;51.0
55921;20;53;55.0
55922;20;54;66.0
55923;20;55;71.0
55924;20;56;77.0
55925;20;57;84.0
55926;20;58;94.0
55927;20;59;107.0
55928;20;60;98.0
55929;20;61;104.0
55930;20;62;98.0
55931;20;63;101.0
55932;20;64;88.0
55933;20;65;74.0
55934;20;66;37.0
55935;20;67;51.0
55936;20;68;27.0
55937;20;69;13.0
55938;21;1;75.0
55939;21;2;59.0
55940;21;3;50.0
55941;21;4;36.0
55942;21;5;19.0
55943;21;6;12.0
55944;21;7;7.0
55945;21;8;13.0
55946;21;9;26.0
55947;21;10;33.0
55948;21;11;53.0
55949;21;12;56.0
55950;21;13;60.0
55951;21;14;44.0
55952;21;15;44.0
55953;21;16;38.0
55954;21;17;43.0
55955;21;18;12.0
55956;21;19;38.0
55957;21;20;35.0
55958;21;22;68.0
55959;21;23;77.0
55960;21;24;72.0
55961;21;25;74.0
55962;21;26;86.0
55963;21;27;88.0
55964;21;28;80.0
55965;21;29;71.0
55966;21;30;64.0
55967;21;31;60.0
55968;21;32;61.0
55969;21;33;58.0
55970;21;34;33.0
55971;21;35;43.0
55972;21;36;59.0
55973;21;37;53.0
55974;21;38;38.0
55975;21;39;50.0
55976;21;40;55.0
55977;21;41;44.0
55978;21;42;51.0
55979;21;43;63.0
55980;21;44;27.0
55981;21;45;26.0
55982;21;46;25.0
55983;21;47;23.0
55984;21;48;16.0
55985;21;49;10.0
55986;21;50;7.0
55987;21;51;9.0
55988;21;52;20.0
55989;21;53;26.0
55990;21;54;36.0
55991;21;55;44.0
55992;21;56;48.0
55993;21;57;54.0
55994;21;58;65.0
55995;21;59;80.0
55996;21;60;75.0
55997;21;61;83.0
55998;21;62;79.0
55999;21;63;84.0
56000;21;64;70.0
56001;21;65;51.0
56002;21;66;22.0
56003;21;67;40.0
56004;21;68;29.0
56005;21;69;22.0
56006;22;1;15.0
56007;22;2;11.0
56008;22;3;20.0
56009;22;4;32.0
56010;22;5;49.0
56011;22;6;57.0
56012;22;7;64.0
56013;22;8;74.0
56014;22;9;88.0
56015;22;10;97.0
56016;22;11;120.0
56017;22;12;124.0
56018;22;13;126.0
56019;22;14;104.0
56020;22;15;99.0
56021;22;16;93.0
56022;22;17;111.0
56023;22;18;76.0
56024;22;19;33.0
56025;22;20;96.0
56026;22;21;68.0
56027;22;23;24.0
56028;22;24;29.0
56029;22;25;34.0
56030;22;26;41.0
56031;22;27;61.0
56032;22;28;61.0
56033;22;29;58.0
56034;22;30;58.0
56035;22;31;61.0
56036;22;32;69.0
56037;22;33;89.0
56038;22;34;81.0
56039;22;35;56.0
56040;22;36;38.0
56041;22;37;117.0
56042;22;38;92.0
56043;22;39;89.0
56044;22;40;123.0
56045;22;41;110.0
56046;22;42;116.0
56047;22;43;127.0
56048;22;44;84.0
56049;22;45;90.0
56050;22;46;92.0
56051;22;47;91.0
56052;22;48;84.0
56053;22;49;76.0
56054;22;50;71.0
56055;22;51;59.0
56056;22;52;48.0
56057;22;53;42.0
56058;22;54;32.0
56059;22;55;25.0
56060;22;56;19.0
56061;22;57;13.0
56062;22;58;3.0
56063;22;59;13.0
56064;22;60;21.0
56065;22;61;29.0
56066;22;62;33.0
56067;22;63;39.0
56068;22;64;32.0
56069;22;65;24.0
56070;22;66;59.0
56071;22;67;102.0
56072;22;68;97.0
56073;22;69;83.0
56074;23;1;11.0
56075;23;2;32.0
56076;23;3;38.0
56077;23;4;47.0
56078;23;5;61.0
56079;23;6;67.0
56080;23;7;75.0
56081;23;8;86.0
56082;23;9;100.0
56083;23;10;109.0
56084;23;11;130.0
56085;23;12;131.0
56086;23;13;130.0
56087;23;14;105.0
56088;23;15;99.0
56089;23;16;93.0
56090;23;17;117.0
56091;23;18;83.0
56092;23;19;40.0
56093;23;20;99.0
56094;23;21;77.0
56095;23;22;24.0
56096;23;24;10.0
56097;23;25;13.0
56098;23;26;17.0
56099;23;27;39.0
56100;23;28;42.0
56101;23;29;41.0
56102;23;30;43.0
56103;23;31;49.0
56104;23;32;57.0
56105;23;33;80.0
56106;23;34;81.0
56107;23;35;50.0
56108;23;36;26.0
56109;23;37;120.0
56110;23;38;93.0
56111;23;39;84.0
56112;23;40;132.0
56113;23;41;122.0
56114;23;42;128.0
56115;23;43;140.0
56116;23;44;98.0
56117;23;45;102.0
56118;23;46;103.0
56119;23;47;100.0
56120;23;48;93.0
56121;23;49;84.0
56122;23;50;82.0
56123;23;51;70.0
56124;23;52;59.0
56125;23;53;51.0
56126;23;54;45.0
56127;23;55;33.0
56128;23;56;33.0
56129;23;57;30.0
56130;23;58;25.0
56131;23;59;19.0
56132;23;60;3.0
56133;23;61;6.0
56134;23;62;10.0
56135;23;63;15.0
56136;23;64;14.0
56137;23;65;26.0
56138;23;66;62.0
56139;23;67;116.0
56140;23;68;106.0
56141;23;69;87.0
56142;24;1;19.0
56143;24;2;35.0
56144;24;3;38.0
56145;24;4;45.0
56146;24;5;57.0
56147;24;6;62.0
56148;24;7;70.0
56149;24;8;81.0
56150;24;9;96.0
56151;24;10;104.0
56152;24;11;124.0
56153;24;12;124.0
56154;24;13;122.0
56155;24;14;96.0
56156;24;15;90.0
56157;24;16;85.0
56158;24;17;110.0
56159;24;18;76.0
56160;24;19;36.0
56161;24;20;91.0
56162;24;21;72.0
56163;24;22;29.0
56164;24;23;10.0
56165;24;25;5.0
56166;24;26;15.0
56167;24;27;32.0
56168;24;28;33.0
56169;24;29;31.0
56170;24;30;33.0
56171;24;31;39.0
56172;24;32;47.0
56173;24;33;71.0
56174;24;34;72.0
56175;24;35;41.0
56176;24;36;16.0
56177;24;37;112.0
56178;24;38;84.0
56179;24;39;74.0
56180;24;40;126.0
56181;24;41;116.0
56182;24;42;123.0
56183;24;43;135.0
56184;24;44;95.0
56185;24;45;98.0
56186;24;46;97.0
56187;24;47;95.0
56188;24;48;87.0
56189;24;49;78.0
56190;24;50;77.0
56191;24;51;65.0
56192;24;52;54.0
56193;24;53;46.0
56194;24;54;42.0
56195;24;55;30.0
56196;24;56;32.0
56197;24;57;32.0
56198;24;58;30.0
56199;24;59;28.0
56200;24;60;11.0
56201;24;61;13.0
56202;24;62;8.0
56203;24;63;13.0
56204;24;64;4.0
56205;24;65;22.0
56206;24;66;55.0
56207;24;67;111.0
56208;24;68;100.0
56209;24;69;80.0
56210;25;1;23.0
56211;25;2;40.0
56212;25;3;43.0
56213;25;4;49.0
56214;25;5;60.0
56215;25;6;65.0
56216;25;7;73.0
56217;25;8;84.0
56218;25;9;99.0
56219;25;10;107.0
56220;25;11;126.0
56221;25;12;125.0
56222;25;13;123.0
56223;25;14;96.0
56224;25;15;90.0
56225;25;16;85.0
56226;25;17;112.0
56227;25;18;78.0
56228;25;19;39.0
56229;25;20;92.0
56230;25;21;74.0
56231;25;22;34.0
56232;25;23;13.0
56233;25;24;5.0
56234;25;26;11.0
56235;25;27;26.0
56236;25;28;28.0
56237;25;29;27.0
56238;25;30;30.0
56239;25;31;36.0
56240;25;32;45.0
56241;25;33;69.0
56242;25;34;72.0
56243;25;35;41.0
56244;25;36;16.0
56245;25;37;112.0
56246;25;38;84.0
56247;25;39;73.0
56248;25;40;128.0
56249;25;41;119.0
56250;25;42;125.0
56251;25;43;138.0
56252;25;44;98.0
56253;25;45;100.0
56254;25;46;100.0
56255;25;47;97.0
56256;25;48;90.0
56257;25;49;79.0
56258;25;50;80.0
56259;25;51;68.0
56260;25;52;58.0
56261;25;53;49.0
56262;25;54;46.0
56263;25;55;34.0
56264;25;56;37.0
56265;25;57;36.0
56266;25;58;35.0
56267;25;59;33.0
56268;25;60;15.0
56269;25;61;15.0
56270;25;62;7.0
56271;25;63;9.0
56272;25;64;5.0
56273;25;65;26.0
56274;25;66;56.0
56275;25;67;114.0
56276;25;68;102.0
56277;25;69;81.0
56278;26;1;28.0
56279;26;2;49.0
56280;26;3;53.0
56281;26;4;60.0
56282;26;5;72.0
56283;26;6;77.0
56284;26;7;85.0
56285;26;8;96.0
56286;26;9;111.0
56287;26;10;119.0
56288;26;11;138.0
56289;26;12;136.0
56290;26;13;134.0
56291;26;14;107.0
56292;26;15;100.0
56293;26;16;95.0
56294;26;17;123.0
56295;26;18;90.0
56296;26;19;51.0
56297;26;20;103.0
56298;26;21;86.0
56299;26;22;41.0
56300;26;23;17.0
56301;26;24;15.0
56302;26;25;11.0
56303;26;27;24.0
56304;26;28;29.0
56305;26;29;32.0
56306;26;30;37.0
56307;26;31;44.0
56308;26;32;52.0
56309;26;33;77.0
56310;26;34;83.0
56311;26;35;51.0
56312;26;36;27.0
56313;26;37;123.0
56314;26;38;95.0
56315;26;39;82.0
56316;26;40;140.0
56317;26;41;130.0
56318;26;42;137.0
56319;26;43;149.0
56320;26;44;110.0
56321;26;45;112.0
56322;26;46;112.0
56323;26;47;109.0
56324;26;48;101.0
56325;26;49;91.0
56326;26;50;92.0
56327;26;51;80.0
56328;26;52;69.0
56329;26;53;61.0
56330;26;54;58.0
56331;26;55;46.0
56332;26;56;47.0
56333;26;57;46.0
56334;26;58;43.0
56335;26;59;36.0
56336;26;60;20.0
56337;26;61;14.0
56338;26;62;9.0
56339;26;63;3.0
56340;26;64;16.0
56341;26;65;37.0
56342;26;66;68.0
56343;26;67;126.0
56344;26;68;113.0
56345;26;69;93.0
56346;27;1;49.0
56347;27;2;67.0
56348;27;3;68.0
56349;27;4;71.0
56350;27;5;78.0
56351;27;6;82.0
56352;27;7;89.0
56353;27;8;100.0
56354;27;9;114.0
56355;27;10;121.0
56356;27;11;137.0
56357;27;12;132.0
56358;27;13;127.0
56359;27;14;99.0
56360;27;15;91.0
56361;27;16;88.0
56362;27;17;119.0
56363;27;18;89.0
56364;27;19;59.0
56365;27;20;97.0
56366;27;21;88.0
56367;27;22;61.0
56368;27;23;39.0
56369;27;24;32.0
56370;27;25;26.0
56371;27;26;24.0
56372;27;28;10.0
56373;27;29;18.0
56374;27;30;26.0
56375;27;31;32.0
56376;27;32;38.0
56377;27;33;62.0
56378;27;34;76.0
56379;27;35;46.0
56380;27;36;31.0
56381;27;37;116.0
56382;27;38;87.0
56383;27;39;70.0
56384;27;40;138.0
56385;27;41;131.0
56386;27;42;138.0
56387;27;43;151.0
56388;27;44;115.0
56389;27;45;115.0
56390;27;46;113.0
56391;27;47;109.0
56392;27;48;102.0
56393;27;49;91.0
56394;27;50;95.0
56395;27;51;84.0
56396;27;52;76.0
56397;27;53;67.0
56398;27;54;68.0
56399;27;55;57.0
56400;27;56;61.0
56401;27;57;62.0
56402;27;58;62.0
56403;27;59;58.0
56404;27;60;41.0
56405;27;61;37.0
56406;27;62;30.0
56407;27;63;25.0
56408;27;64;30.0
56409;27;65;48.0
56410;27;66;67.0
56411;27;67;129.0
56412;27;68;112.0
56413;27;69;89.0
56414;28;1;51.0
56415;28;2;65.0
56416;28;3;65.0
56417;28;4;66.0
56418;28;5;71.0
56419;28;6;74.0
56420;28;7;81.0
56421;28;8;92.0
56422;28;9;105.0
56423;28;10;112.0
56424;28;11;127.0
56425;28;12;122.0
56426;28;13;116.0
56427;28;14;88.0
56428;28;15;81.0
56429;28;16;77.0
56430;28;17;109.0
56431;28;18;80.0
56432;28;19;54.0
56433;28;20;86.0
56434;28;21;80.0
56435;28;22;61.0
56436;28;23;42.0
56437;28;24;33.0
56438;28;25;28.0
56439;28;26;29.0
56440;28;27;10.0
56441;28;29;8.0
56442;28;30;16.0
56443;28;31;22.0
56444;28;32;27.0
56445;28;33;52.0
56446;28;34;66.0
56447;28;35;37.0
56448;28;36;26.0
56449;28;37;105.0
56450;28;38;76.0
56451;28;39;60.0
56452;28;40;128.0
56453;28;41;121.0
56454;28;42;129.0
56455;28;43;141.0
56456;28;44;107.0
56457;28;45;106.0
56458;28;46;104.0
56459;28;47;100.0
56460;28;48;93.0
56461;28;49;82.0
56462;28;50;87.0
56463;28;51;76.0
56464;28;52;69.0
56465;28;53;60.0
56466;28;54;63.0
56467;28;55;52.0
56468;28;56;58.0
56469;28;57;60.0
56470;28;58;62.0
56471;28;59;61.0
56472;28;60;43.0
56473;28;61;41.0
56474;28;62;33.0
56475;28;63;30.0
56476;28;64;30.0
56477;28;65;45.0
56478;28;66;58.0
56479;28;67;120.0
56480;28;68;103.0
56481;28;69;79.0
56482;29;1;50.0
56483;29;2;61.0
56484;29;3;60.0
56485;29;4;59.0
56486;29;5;63.0
56487;29;6;66.0
56488;29;7;72.0
56489;29;8;83.0
56490;29;9;97.0
56491;29;10;103.0
56492;29;11;118.0
56493;29;12;113.0
56494;29;13;108.0
56495;29;14;80.0
56496;29;15;73.0
56497;29;16;69.0
56498;29;17;100.0
56499;29;18;71.0
56500;29;19;47.0
56501;29;20;78.0
56502;29;21;71.0
56503;29;22;58.0
56504;29;23;41.0
56505;29;24;31.0
56506;29;25;27.0
56507;29;26;32.0
56508;29;27;18.0
56509;29;28;8.0
56510;29;30;7.0
56511;29;31;13.0
56512;29;32;20.0
56513;29;33;45.0
56514;29;34;57.0
56515;29;35;28.0
56516;29;36;21.0
56517;29;37;97.0
56518;29;38;68.0
56519;29;39;52.0
56520;29;40;119.0
56521;29;41;113.0
56522;29;42;120.0
56523;29;43;132.0
56524;29;44;98.0
56525;29;45;98.0
56526;29;46;95.0
56527;29;47;91.0
56528;29;48;84.0
56529;29;49;73.0
56530;29;50;78.0
56531;29;51;68.0
56532;29;52;60.0
56533;29;53;52.0
56534;29;54;56.0
56535;29;55;46.0
56536;29;56;52.0
56537;29;57;55.0
56538;29;58;58.0
56539;29;59;60.0
56540;29;60;42.0
56541;29;61;42.0
56542;29;62;34.0
56543;29;63;32.0
56544;29;64;28.0
56545;29;65;39.0
56546;29;66;49.0
56547;29;67;111.0
56548;29;68;94.0
56549;29;69;70.0
56550;30;1;51.0
56551;30;2;59.0
56552;30;3;57.0
56553;30;4;55.0
56554;30;5;57.0
56555;30;6;59.0
56556;30;7;65.0
56557;30;8;76.0
56558;30;9;89.0
56559;30;10;96.0
56560;30;11;111.0
56561;30;12;106.0
56562;30;13;100.0
56563;30;14;73.0
56564;30;15;65.0
56565;30;16;61.0
56566;30;17;93.0
56567;30;18;64.0
56568;30;19;42.0
56569;30;20;70.0
56570;30;21;64.0
56571;30;22;58.0
56572;30;23;43.0
56573;30;24;33.0
56574;30;25;30.0
56575;30;26;37.0
56576;30;27;26.0
56577;30;28;16.0
56578;30;29;7.0
56579;30;31;6.0
56580;30;32;14.0
56581;30;33;39.0
56582;30;34;50.0
56583;30;35;20.0
56584;30;36;19.0
56585;30;37;90.0
56586;30;38;61.0
56587;30;39;45.0
56588;30;40;111.0
56589;30;41;105.0
56590;30;42;113.0
56591;30;43;125.0
56592;30;44;92.0
56593;30;45;91.0
56594;30;46;88.0
56595;30;47;83.0
56596;30;48;76.0
56597;30;49;66.0
56598;30;50;71.0
56599;30;51;61.0
56600;30;52;55.0
56601;30;53;47.0
56602;30;54;52.0
56603;30;55;42.0
56604;30;56;49.0
56605;30;57;53.0
56606;30;58;58.0
56607;30;59;61.0
56608;30;60;44.0
56609;30;61;45.0
56610;30;62;37.0
56611;30;63;36.0
56612;30;64;30.0
56613;30;65;36.0
56614;30;66;42.0
56615;30;67;104.0
56616;30;68;87.0
56617;30;69;63.0
56618;31;1;56.0
56619;31;2;62.0
56620;31;3;59.0
56621;31;4;55.0
56622;31;5;55.0
56623;31;6;56.0
56624;31;7;62.0
56625;31;8;73.0
56626;31;9;85.0
56627;31;10;91.0
56628;31;11;106.0
56629;31;12;100.0
56630;31;13;94.0
56631;31;14;66.0
56632;31;15;59.0
56633;31;16;55.0
56634;31;17;87.0
56635;31;18;59.0
56636;31;19;42.0
56637;31;20;64.0
56638;31;21;60.0
56639;31;22;61.0
56640;31;23;49.0
56641;31;24;39.0
56642;31;25;36.0
56643;31;26;44.0
56644;31;27;32.0
56645;31;28;22.0
56646;31;29;13.0
56647;31;30;6.0
56648;31;32;8.0
56649;31;33;32.0
56650;31;34;43.0
56651;31;35;16.0
56652;31;36;24.0
56653;31;37;83.0
56654;31;38;54.0
56655;31;39;38.0
56656;31;40;106.0
56657;31;41;100.0
56658;31;42;108.0
56659;31;43;120.0
56660;31;44;88.0
56661;31;45;86.0
56662;31;46;83.0
56663;31;47;79.0
56664;31;48;72.0
56665;31;49;61.0
56666;31;50;67.0
56667;31;51;58.0
56668;31;52;53.0
56669;31;53;46.0
56670;31;54;52.0
56671;31;55;44.0
56672;31;56;51.0
56673;31;57;55.0
56674;31;58;61.0
56675;31;59;66.0
56676;31;60;49.0
56677;31;61;51.0
56678;31;62;43.0
56679;31;63;43.0
56680;31;64;35.0
56681;31;65;39.0
56682;31;66;38.0
56683;31;67;100.0
56684;31;68;81.0
56685;31;69;57.0
56686;32;1;64.0
56687;32;2;69.0
56688;32;3;66.0
56689;32;4;61.0
56690;32;5;58.0
56691;32;6;59.0
56692;32;7;64.0
56693;32;8;74.0
56694;32;9;86.0
56695;32;10;91.0
56696;32;11;104.0
56697;32;12;96.0
56698;32;13;90.0
56699;32;14;62.0
56700;32;15;54.0
56701;32;16;51.0
56702;32;17;84.0
56703;32;18;59.0
56704;32;19;48.0
56705;32;20;60.0
56706;32;21;61.0
56707;32;22;69.0
56708;32;23;57.0
56709;32;24;47.0
56710;32;25;45.0
56711;32;26;52.0
56712;32;27;38.0
56713;32;28;27.0
56714;32;29;20.0
56715;32;30;14.0
56716;32;31;8.0
56717;32;33;25.0
56718;32;34;40.0
56719;32;35;19.0
56720;32;36;32.0
56721;32;37;79.0
56722;32;38;50.0
56723;32;39;32.0
56724;32;40;103.0
56725;32;41;99.0
56726;32;42;107.0
56727;32;43;119.0
56728;32;44;89.0
56729;32;45;87.0
56730;32;46;82.0
56731;32;47;78.0
56732;32;48;71.0
56733;32;49;61.0
56734;32;50;69.0
56735;32;51;60.0
56736;32;52;56.0
56737;32;53;50.0
56738;32;54;58.0
56739;32;55;50.0
56740;32;56;58.0
56741;32;57;63.0
56742;32;58;69.0
56743;32;59;74.0
56744;32;60;58.0
56745;32;61;60.0
56746;32;62;52.0
56747;32;63;51.0
56748;32;64;43.0
56749;32;65;46.0
56750;32;66;40.0
56751;32;67;100.0
56752;32;68;80.0
56753;32;69;55.0
56754;33;1;86.0
56755;33;2;86.0
56756;33;3;80.0
56757;33;4;72.0
56758;33;5;63.0
56759;33;6;61.0
56760;33;7;63.0
56761;33;8;70.0
56762;33;9;79.0
56763;33;10;81.0
56764;33;11;89.0
56765;33;12;78.0
56766;33;13;69.0
56767;33;14;42.0
56768;33;15;34.0
56769;33;16;33.0
56770;33;17;67.0
56771;33;18;52.0
56772;33;19;61.0
56773;33;20;43.0
56774;33;21;58.0
56775;33;22;89.0
56776;33;23;80.0
56777;33;24;71.0
56778;33;25;69.0
56779;33;26;77.0
56780;33;27;62.0
56781;33;28;52.0
56782;33;29;45.0
56783;33;30;39.0
56784;33;31;32.0
56785;33;32;25.0
56786;33;34;27.0
56787;33;35;32.0
56788;33;36;54.0
56789;33;37;58.0
56790;33;38;32.0
56791;33;39;11.0
56792;33;40;87.0
56793;33;41;86.0
56794;33;42;94.0
56795;33;43;105.0
56796;33;44;84.0
56797;33;45;79.0
56798;33;46;73.0
56799;33;47;68.0
56800;33;48;63.0
56801;33;49;54.0
56802;33;50;65.0
56803;33;51;61.0
56804;33;52;62.0
56805;33;53;58.0
56806;33;54;69.0
56807;33;55;66.0
56808;33;56;74.0
56809;33;57;79.0
56810;33;58;88.0
56811;33;59;96.0
56812;33;60;80.0
56813;33;61;83.0
56814;33;62;76.0
56815;33;63;76.0
56816;33;64;67.0
56817;33;65;64.0
56818;33;66;41.0
56819;33;67;91.0
56820;33;68;68.0
56821;33;69;43.0
56822;34;1;83.0
56823;34;2;75.0
56824;34;3;68.0
56825;34;4;56.0
56826;34;5;42.0
56827;34;6;38.0
56828;34;7;38.0
56829;34;8;43.0
56830;34;9;51.0
56831;34;10;53.0
56832;34;11;63.0
56833;34;12;56.0
56834;34;13;51.0
56835;34;14;24.0
56836;34;15;19.0
56837;34;16;13.0
56838;34;17;43.0
56839;34;18;25.0
56840;34;19;49.0
56841;34;20;21.0
56842;34;21;33.0
56843;34;22;81.0
56844;34;23;81.0
56845;34;24;72.0
56846;34;25;72.0
56847;34;26;83.0
56848;34;27;76.0
56849;34;28;66.0
56850;34;29;57.0
56851;34;30;50.0
56852;34;31;43.0
56853;34;32;40.0
56854;34;33;27.0
56855;34;35;31.0
56856;34;36;56.0
56857;34;37;40.0
56858;34;38;12.0
56859;34;39;17.0
56860;34;40;63.0
56861;34;41;60.0
56862;34;42;67.0
56863;34;43;79.0
56864;34;44;57.0
56865;34;45;51.0
56866;34;46;45.0
56867;34;47;40.0
56868;34;48;35.0
56869;34;49;27.0
56870;34;50;38.0
56871;34;51;37.0
56872;34;52;42.0
56873;34;53;42.0
56874;34;54;54.0
56875;34;55;55.0
56876;34;56;63.0
56877;34;57;69.0
56878;34;58;79.0
56879;34;59;91.0
56880;34;60;80.0
56881;34;61;85.0
56882;34;62;79.0
56883;34;63;81.0
56884;34;64;69.0
56885;34;65;57.0
56886;34;66;23.0
56887;34;67;63.0
56888;34;68;41.0
56889;34;69;16.0
56890;35;1;54.0
56891;35;2;54.0
56892;35;3;48.0
56893;35;4;42.0
56894;35;5;39.0
56895;35;6;40.0
56896;35;7;45.0
56897;35;8;56.0
56898;35;9;69.0
56899;35;10;75.0
56900;35;11;90.0
56901;35;12;86.0
56902;35;13;82.0
56903;35;14;56.0
56904;35;15;49.0
56905;35;16;44.0
56906;35;17;73.0
56907;35;18;43.0
56908;35;19;30.0
56909;35;20;52.0
56910;35;21;43.0
56911;35;22;56.0
56912;35;23;50.0
56913;35;24;41.0
56914;35;25;41.0
56915;35;26;51.0
56916;35;27;46.0
56917;35;28;37.0
56918;35;29;28.0
56919;35;30;20.0
56920;35;31;16.0
56921;35;32;19.0
56922;35;33;32.0
56923;35;34;31.0
56924;35;36;24.0
56925;35;37;72.0
56926;35;38;43.0
56927;35;39;33.0
56928;35;40;91.0
56929;35;41;84.0
56930;35;42;92.0
56931;35;43;104.0
56932;35;44;71.0
56933;35;45;70.0
56934;35;46;67.0
56935;35;47;63.0
56936;35;48;55.0
56937;35;49;45.0
56938;35;50;51.0
56939;35;51;41.0
56940;35;52;37.0
56941;35;53;30.0
56942;35;54;39.0
56943;35;55;33.0
56944;35;56;41.0
56945;35;57;47.0
56946;35;58;55.0
56947;35;59;64.0
56948;35;60;50.0
56949;35;61;54.0
56950;35;62;48.0
56951;35;63;49.0
56952;35;64;38.0
56953;35;65;31.0
56954;35;66;22.0
56955;35;67;83.0
56956;35;68;66.0
56957;35;69;42.0
56958;36;1;32.0
56959;36;2;40.0
56960;36;3;39.0
56961;36;4;40.0
56962;36;5;47.0
56963;36;6;51.0
56964;36;7;59.0
56965;36;8;70.0
56966;36;9;84.0
56967;36;10;92.0
56968;36;11;111.0
56969;36;12;109.0
56970;36;13;106.0
56971;36;14;80.0
56972;36;15;74.0
56973;36;16;68.0
56974;36;17;95.0
56975;36;18;62.0
56976;36;19;28.0
56977;36;20;75.0
56978;36;21;59.0
56979;36;22;38.0
56980;36;23;26.0
56981;36;24;16.0
56982;36;25;16.0
56983;36;26;27.0
56984;36;27;31.0
56985;36;28;26.0
56986;36;29;21.0
56987;36;30;19.0
56988;36;31;24.0
56989;36;32;32.0
56990;36;33;54.0
56991;36;34;56.0
56992;36;35;24.0
56993;36;37;96.0
56994;36;38;68.0
56995;36;39;57.0
56996;36;40;112.0
56997;36;41;103.0
56998;36;42;110.0
56999;36;43;122.0
57000;36;44;85.0
57001;36;45;86.0
57002;36;46;85.0
57003;36;47;81.0
57004;36;48;74.0
57005;36;49;64.0
57006;36;50;65.0
57007;36;51;54.0
57008;36;52;44.0
57009;36;53;36.0
57010;36;54;37.0
57011;36;55;25.0
57012;36;56;31.0
57013;36;57;34.0
57014;36;58;38.0
57015;36;59;42.0
57016;36;60;26.0
57017;36;61;30.0
57018;36;62;23.0
57019;36;63;25.0
57020;36;64;13.0
57021;36;65;18.0
57022;36;66;40.0
57023;36;67;100.0
57024;36;68;86.0
57025;36;69;65.0
57026;37;1;121.0
57027;37;2;109.0
57028;37;3;100.0
57029;37;4;87.0
57030;37;5;70.0
57031;37;6;63.0
57032;37;7;58.0
57033;37;8;55.0
57034;37;9;51.0
57035;37;10;46.0
57036;37;11;38.0
57037;37;12;22.0
57038;37;13;11.0
57039;37;14;17.0
57040;37;15;25.0
57041;37;16;28.0
57042;37;17;18.0
57043;37;18;43.0
57044;37;19;84.0
57045;37;20;21.0
57046;37;21;53.0
57047;37;22;117.0
57048;37;23;120.0
57049;37;24;112.0
57050;37;25;112.0
57051;37;26;123.0
57052;37;27;116.0
57053;37;28;105.0
57054;37;29;97.0
57055;37;30;90.0
57056;37;31;83.0
57057;37;32;79.0
57058;37;33;58.0
57059;37;34;40.0
57060;37;35;72.0
57061;37;36;96.0
57062;37;38;29.0
57063;37;39;47.0
57064;37;40;34.0
57065;37;41;42.0
57066;37;42;48.0
57067;37;43;56.0
57068;37;44;60.0
57069;37;45;50.0
57070;37;46;41.0
57071;37;47;38.0
57072;37;48;40.0
57073;37;49;43.0
57074;37;50;53.0
57075;37;51;61.0
57076;37;52;71.0
57077;37;53;75.0
57078;37;54;86.0
57079;37;55;91.0
57080;37;56;98.0
57081;37;57;104.0
57082;37;58;115.0
57083;37;59;128.0
57084;37;60;119.0
57085;37;61;125.0
57086;37;62;119.0
57087;37;63;121.0
57088;37;64;109.0
57089;37;65;95.0
57090;37;66;58.0
57091;37;67;53.0
57092;37;68;32.0
57093;37;69;33.0
57094;38;1;94.0
57095;38;2;86.0
57096;38;3;78.0
57097;38;4;66.0
57098;38;5;51.0
57099;38;6;45.0
57100;38;7;43.0
57101;38;8;46.0
57102;38;9;50.0
57103;38;10;50.0
57104;38;11;56.0
57105;38;12;46.0
57106;38;13;39.0
57107;38;14;12.0
57108;38;15;7.0
57109;38;16;3.0
57110;38;17;34.0
57111;38;18;28.0
57112;38;19;60.0
57113;38;20;11.0
